Date,RAR_Energy,RAR_Metals,RAR_Auto,RAR_Technology,RAR_Chevron,RAR_Halliburton,RAR_Alcoa,RAR_Nucor,RAR_USSteel,RAR_Ford,RAR_Tesla,RAR_Google,RAR_Microsoft
2019-08-28,-20.447943855222174,-7.1517455391776625,-10.432254686354595,-3.4470334053515046,-6.653397088675563,-44.61508828250401,-42.77855098567994,-21.71081575078157,-36.14613003095975,-7.663157894736841,-20.706168496109765,-9.796310032876358,5.667598723412009
2019-08-29,-17.68454297133905,-6.9226603901776205,-9.137694886839897,-1.7201055065760964,-3.032544814360372,-40.848982449054056,-39.0898635597488,-18.69658264746228,-33.57012422360249,-7.0921943573667825,-16.67515508496608,-7.417861545029641,8.097155259784723
2019-08-30,-17.36690835850957,-2.694337862502537,-6.9336952116881685,-1.6956426599603964,-2.532672601311749,-37.903611756454886,-36.24204596598872,-17.04899252024417,-31.78051020408163,-4.826808510638303,-11.272298814919498,-8.343832269360366,4.3641017457577425
2019-09-03,-16.786783901156042,-2.451160596530383,-12.211720779220784,-2.6056951192979914,-3.0787967670161667,-37.344003466204505,-36.92963953920475,-16.255437380483023,-34.214288449266114,-14.954053794428436,-6.67806966062769,-10.528441287263735,2.3647709964952677
2019-09-04,-15.397930667974816,0.13737132917220807,-10.139974673285373,-0.9148255754920769,-2.7892533095544203,-37.18318734793187,-34.30805959031658,-15.716304266415188,-31.124177215189878,-13.242713178294585,-10.999765188222135,-10.635699940840954,3.6668704305503534
2019-09-05,-14.30733663002166,-1.2466530528895245,-7.85146655757823,1.0337621584066756,-4.395658037908671,-35.31328626897282,-28.841765367316345,-14.155016646223938,-28.021025641025645,-13.002009569377986,-6.1966700779951065,-0.4531690899299894,4.855831979977088
2019-09-06,-11.88411496845887,0.6215797788309576,-6.852216484197478,1.1577101762686777,-1.9980256280116335,-33.18826386371874,-28.87999615384615,-12.568000364834397,-27.789299279633262,-11.700388349514569,-5.183303217740637,0.7747480164842888,6.393857728507769
2019-09-09,-8.630512602541767,1.8035427722351933,-4.2770262420910665,0.9396767791737863,0.17635682900043337,-30.492188175919242,-24.122306209024295,-10.764207214518532,-17.420423905489926,-10.14694390715668,-7.453011164338568,1.1853586568951062,6.551259083759286
2019-09-10,-8.179789251844042,1.4945195803469455,-5.582627797166911,-0.5022218206786875,1.52551813521407,-30.251800504141162,-24.30653673163419,-11.087720426445085,-28.80179658896898,-11.890086455331414,-10.022241639675226,-0.6421916652606774,3.190215930343655
2019-09-11,-8.107117611084167,3.9963420803035112,-4.530259740259742,1.3644179267626146,0.042429857560308815,-29.82394959949149,-16.785986105750677,-8.42387791107974,-22.834974169872158,-11.551041465766628,-5.617073642455685,0.19787777620666347,3.829275359466655
2019-09-12,-8.105441928569917,4.724515314177455,-5.5924780497882445,4.145413003178941,0.2833982243188893,-29.068941102860386,-12.785087370929304,-6.812184051263794,-22.36781230956733,-11.724894026974958,-2.8616684108785813,2.743072817542874,7.180235250802306
2019-09-13,-7.293472767809743,6.423563852354685,-5.030176678445226,3.6082472258680314,1.0242553191489363,-25.889433962264153,-9.670408777221187,-7.37822775605203,-17.31506493506494,-10.987350096711804,-2.2329651957590912,3.904140143948486,7.029612629916143
2019-09-16,-4.23031934984191,5.852032416293452,-6.5572151898734115,4.043396028081255,0.03769201390061028,-15.846717968449404,-11.448924186574935,-8.391317079007838,-18.2660759493671,-11.203529411764691,-2.037004711133152,3.54921430047341,6.2494836653386505
2019-09-17,-5.797716151465039,6.518305084745752,-6.4671650505682425,4.223808938488859,-0.8224944412245967,-19.454131818843386,-14.400766293100393,-8.911688495276199,-19.62137931034482,-12.977302504816969,-0.1797745490982008,3.1925887367605705,5.690480800845127
2019-09-18,-4.632776233869754,7.3792803275156285,-3.449653684324081,8.424451086618093,0.7452789255184502,-17.938097363083155,-14.05519512244518,-5.651278173181165,-17.78119565217392,-10.594126984126985,4.899600898638827,6.5072524779864125,9.938343126037182
2019-09-19,-6.061572688914461,7.424589004393951,-6.0491345949393995,6.913248241729615,-0.6993579278145197,-20.094958710184812,-14.635085965613765,-6.81813519391083,-29.163441429516872,-13.492812500000005,3.7912721396253493,8.195678314870559,10.7402995325832
2019-09-20,-6.436437571592214,8.474540075309303,-7.201578947368425,4.627951596995677,-0.585162094442141,-22.49504493942947,-15.604702119152346,-6.470601496274859,-30.590451527224435,-13.856486486486482,1.367868155591037,3.2750280558495195,8.279107538067937
2019-09-23,-6.66750459646231,8.974022951174618,-7.571136674020378,3.84403209327484,1.0440388229957223,-22.713207896569088,-17.08178943154524,-6.205945798472172,-28.05659488559893,-14.273076923076925,3.299724083563278,2.3192886279786147,5.569030911604868
2019-09-24,-7.220080302415484,8.847739463601531,-7.628308378464483,3.6356550193532646,0.33175662143436346,-24.937299444003184,-18.176730612244903,-7.331555545288874,-28.93355723098012,-13.807444120505343,3.4316910919847716,2.517606302758117,4.9294600539843865
2019-09-25,-7.067350336143429,9.01788894997251,-6.5677459103462965,6.8547731565354795,-0.13046169448731115,-24.828034290271134,-12.719324718632759,-4.12639113999223,-22.045469845722305,-12.845836575875488,9.025406813269221,7.114272126192702,8.070394466721654
2019-09-26,-9.335650154145021,5.460108636610545,-6.30480441004982,5.6047546640867205,-3.3124674789011848,-27.037147323173116,-17.497639450282946,-10.424947839046192,-26.50107382550335,-13.082187499999996,15.935804564072544,5.6417003380513755,7.620591647587194
2019-09-27,-7.833110920403354,5.344546454095661,-3.361606672519752,4.838741620379233,-3.96390727378286,-26.622643492320123,-17.30524339933993,-7.757388323990382,-22.821228070175437,-11.256780341023074,23.301709499514608,4.068190172103835,5.549688382230563
2019-09-30,-5.509156866653374,5.602106660765669,-1.5863405958203525,7.867184744560246,-1.700677881207823,-22.141352615908122,-15.960275387263332,-3.2540319309988823,-18.013430656934297,-9.325076142131975,20.8934681259024,4.537646787427901,7.863863528292912
2019-10-01,-7.861452390429444,3.1321530679568923,-4.713524635746859,6.89645918399152,-4.574447833160201,-21.4118815460114,-15.989695784441551,-3.765989053948397,-14.772487160674988,-11.76083418107833,26.058607554985887,4.019533820921601,6.278904603594817
